Latitude,Longitude,Total dead+missing,Main ID,Region,Incident date,Year,Month,Dead,Missing,Total,Females,Males,Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration route,Location description,Information Source,URL,Source Quality
35.7218583,51.3346954,1,2025.MMP2072,Southern Asia,26/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2073,Southern Asia,26/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
30.2839379,57.0833628,1,2025.MMP2074,Southern Asia,26/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman district, Kerman province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2075,Southern Asia,26/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
18.80933251,-97.19524557,1,2025.MMP1677,Central America,26/11/2025,2025,November,1,0,1,,1,,Unknown,Latin America / Caribbean (P),Vehicle accident / death linked to hazardous transport,Mexico,,"Railroad track behind Heriberto Jara Corona Highschool, Ciudad Mendoza, Veracruz, Mexico",La Nigua,https://perma.cc/J4N5-T4AC,1
35.7218583,51.3346954,1,2025.MMP2204,Southern Asia,26/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
30.2839379,57.0833628,1,2025.MMP2205,Southern Asia,26/11/2025,2025,November,1,0,1,1,0,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman district, Kerman province, Iran",IOM Afghanistan,,4
10.1036691,-84.8743745,1,2025.MMP2302,Central America,26/12/2025,2025,December,1,0,1,,1,,Nicaragua,Central America,Mixed or unknown,Costa Rica,,"Guacimal River, close to the Panamerican Highway, Chomes, Puntarenas, Costa Rica",Articulo 66,https://perma.cc/FJ3Q-J4SK,1
34.362,12.534,1,2025.MMP0036,Mediterranean,27/01/2025,2025,January,1,0,1,1,,1,Syrian Arab Republic,Western Asia,Sickness / lack of access to adequate healthcare,Malta,Central Mediterranean,Died after medical evacuation after rescue  in Maltese SAR zone,SOS MEDITERRANEE,https://perma.cc/49N7-TA86,4
30.26697777,19.18855849,56,2025.MMP0049,Mediterranean,27/01/2025,2025,January,23,33,56,,,,Bangladesh,Southern Asia,Drowning,Libya,Central Mediterranean,"Remains recovered at Al Uqaylah west of Brega, Libya","IOM Libya, Daily Star, Daily Observer","https://perma.cc/86ML-72VU, https://perma.cc/5QJH-S9PT",4
35.7218583,51.3346954,1,2025.MMP0388,Southern Asia,27/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
29.8162933,60.2110752,1,2025.MMP0389,Southern Asia,27/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Zahedan County district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
18.4132,12.5508,5,2025.MMP0690,Western Africa,27/01/2025,2025,January,5,0,5,1,3,1,Unknown,Western Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Niger,Sahara Desert crossing,"Bilma, Agadez, Niger",IOM Niger Displacement Tracking Matrix,,2
35.7218583,51.3346954,1,2025.MMP0504,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0505,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0506,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, tehran province, Iran",IOM Afghanistan,,4
35.1020253,59.1041758,1,2025.MMP0507,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Taiebat district, Rezavi province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0508,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
32.2515792,52.5318604,1,2025.MMP0509,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan County district, Esfahan province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0510,Southern Asia,27/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0582,Southern Asia,27/03/2025,2025,March,1,0,1,1,,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0583,Southern Asia,27/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
37.6067393,44.8425388,1,2025.MMP0584,Southern Asia,27/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia County district, West Azerbaijan province, Iran",IOM Afghanistan,,4
32.2515792,52.5318604,1,2025.MMP0585,Southern Asia,27/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan County district, Esfahan province, Iran",IOM Afghanistan,,4
34.62842335,10.82986039,8,2025.MMP0227,Mediterranean,27/04/2025,2025,April,8,0,8,,8,,Guinea,Western Africa,Drowning,Tunisia,Central Mediterranean,"Off the coasts of El Awabed, Sfax, Tunisia","General Directorate of the Tunisian National Guard, IOM Tunisia, TAP News Agency, InfoMigrants","https://archive.ph/Q1yYS, https://perma.cc/ZD64-83Q2, https://perma.cc/KWX8-4J65",5
-14.02265426,-75.75630447,1,2025.MMP0244,North America,27/04/2025,2025,April,1,0,1,,1,,Venezuela (Bolivarian Republic of),South America,Violence,Peru,,"Close to Block 8 in Primavera Avenue, Ica,Peru",DÃ³lar Today,https://perma.cc/MK9H-WUJN,1
35.40299212,8.117606447,2,2025.MMP0963,Northern Africa,27/04/2025,2025,April,2,0,2,0,2,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Algeria,Sahara Desert crossing,"Tebessa, Algeria",IOM Niger Displacement Tracking Matrix,,2
32.2515792,52.5318604,1,2025.MMP1255,Southern Asia,27/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan County district, Esfahan province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP1256,Southern Asia,27/04/2025,2025,April,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
27.7344555,62.2626627,1,2025.MMP1257,Southern Asia,27/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan County district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
24.8941458,77.502088,1,2025.MMP0681,Southern Asia,27/05/2025,2025,May,1,0,1,,1,,Nepal,Southern Asia,Vehicle accident / death linked to hazardous transport,India,,"National Highway near Atalpur village, Madhya Pradesh, India","Dainik Bhaskar, Lalluram News","https://perma.cc/4VKP-WP9Q, https://perma.cc/69NS-WQ59",3
11.7863,42.802575,1,2025.MMP0799,Eastern Africa,27/05/2025,2025,May,1,0,1,0,1,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"PK 9, Tadjourah, Djibouti - EHOA-Yemen Crossing",Tadjourah Prefecture via IOM Djibouti,,5
11.962158,43.289544,1,2025.MMP0800,Eastern Africa,27/05/2025,2025,May,1,0,1,0,1,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"Obock Hospital, Obock, Djibouti",Obock hospital via IOM Djibouti,,5
20.20127997,12.98324765,1,2025.MMP0975,Western Africa,27/05/2025,2025,May,1,0,1,0,1,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Niger,Sahara Desert crossing,"Seguedine, Niger",IOM Niger Displacement Tracking Matrix,,2
25.88047462,-97.43029085,1,2025.MMP1077,North America,27/05/2025,2025,May,1,0,1,,1,,Guatemala,Central America,Mixed or unknown,United States of America,US-Mexico border crossing,"Close to Maverick Road, Brownsville, Cameron County, Texas, United States of America","U.S. Attorney's Office- Southern District of Texas,KRGV News","https://perma.cc/TRQ4-TPGP, https://perma.cc/39MH-UQJ8",5
35.3252407,51.6471987,1,2025.MMP1388,Southern Asia,27/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Varamin district, Tehran province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP1389,Southern Asia,27/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Drowning,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
31.417519,-110.75828,1,2025.MMP1530,North America,27/05/2025,2025,May,1,0,1,,1,,Mexico,Central America,Accidental death,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Nogales Santa Cruz County Arizona USA,Pima County Office of the Medical Examiner,,5
56.09013248,27.96324946,1,2025.MMP0749,Europe,27/06/2025,2025,June,1,0,1,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Belarus,Belarus-EU border,"Unspecified location in the Verkhnedvinsk district in Belarus, along the border with Latvia",Belarus State Border Committee,https://perma.cc/4RAJ-KRGB,5
12.569739,43.212828,1,2025.MMP0815,Eastern Africa,27/06/2025,2025,June,1,0,1,1,0,0,Ethiopia,Eastern Africa,Violence,Djibouti,Eastern Route to/from EHOA,"Moulhoule, Obock, Djibouti - EHOA-Yemen Crossing",Djibouti military and local authority via IOM Djibouti,,5
12.499356,43.218417,1,2025.MMP0816,Eastern Africa,27/06/2025,2025,June,1,0,1,0,1,0,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Djibouti,Eastern Route to/from EHOA,"Hamar, Obock, Djibouti",Djibouti military and local community via IOM Djibouti,,5
11.980326,43.290107,1,2025.MMP0904,Eastern Africa,27/07/2025,2025,July,1,0,1,0,1,0,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Djibouti,Eastern Route to/from EHOA,"Diarrheic Treatment Centre Fantaherou, Obock, Djibouti",Obock Hospital team via IOM Djibouti,,5
21.0159,12.3084,16,2025.MMP1590,Western Africa,27/07/2025,2025,July,12,4,16,0,16,0,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Niger,Sahara Desert crossing,"Djado, Agadez, Niger - on the way back from Libya",IOM Niger Displacement Tracking Matrix,,2
35.7218583,51.3346954,1,2025.MMP1794,Southern Asia,27/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
33.9910347,51.4235414,1,2025.MMP1795,Southern Asia,27/07/2025,2025,July,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kashan  district, Esfahan province, Iran",IOM Afghanistan,,4
31.0301788,61.4900813,1,2025.MMP1796,Southern Asia,27/07/2025,2025,July,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Zabol district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
36.86254122,-2.441093502,1,2025.MMP2330,Mediterranean,27/07/2025,2025,July,1,0,1,,1,,Western Sahara,Northern Africa,Accidental death,Spain,Western Mediterranean,"Died in Hospital TorrecÃ¡rdenas shortly after arrival in AlmerÃ­a, Spain - departure from Oran, Algeria",Francisco Jose Clemente Martin,https://perma.cc/ADY8-3DQ5,4
35.87942209,-5.334148639,1,2025.MMP0957,Mediterranean,27/08/2025,2025,August,1,0,1,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Unspecified location off the coast of Ceuta, Spain","El Faro de Ceuta, Noticias de Navarra","https://perma.cc/Q3SF-G5ZP, https://perma.cc/52KW-2QCA",3
19.03563882,-18.25522624,134,2025.MMP0984,Western Africa,27/08/2025,2025,August,71,63,134,,,,Unknown,Western Africa (P),Drowning,Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off the coast of Lemhaisrat village, Mheijerat,  Inchiri region, Mauritania - departure from SamÃ© (Gambia) around a week earlier","IOM Mauritania, IOM Gambia, Gambian Ministry of Foreign Affairs, ACHPR, AFP via Sky News, InfoMigrants, Canarias 7","https://perma.cc/N95D-UB9K, https://perma.cc/W4EH-ZEGE, https://archive.ph/y7LzM, https://perma.cc/46H6-DMQZ, https://perma.cc/Z9UU-A6YQ",5
36.2972006,59.60669,1,2025.MMP1867,Southern Asia,27/08/2025,2025,August,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Mashhad district, Razawi Khurasan province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP1868,Southern Asia,27/08/2025,2025,August,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
50.99083584,2.127718251,1,2025.MMP1058,Europe,27/09/2025,2025,September,1,0,1,,,,Unknown,Unknown,Mixed or unknown,France,Mainland Europe to the UK,"Remains found in canal on Rue de la Plage, Graveline, France","La Voix Du Nord, AFP via Le Monde","https://perma.cc/JRV2-5B2K, https://perma.cc/SLB8-KZWZ",3
27.2030006,60.6853176,1,2025.MMP1952,Southern Asia,27/09/2025,2025,September,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Iranshahr district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
38.99209345,26.5546444,4,2025.MMP1146,Mediterranean,27/10/2025,2025,October,4,0,4,,4,,Sudan,Northern Africa,Drowning,Greece,Eastern Mediterranean,"Unspecified location off the coast of Katsinia Bay, Lesvos, Greece","IOM Greece, Hellenic Coast Guard",https://perma.cc/BKA9-XTFM,5
35.7218583,51.3346954,1,2025.MMP2076,Southern Asia,27/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2077,Southern Asia,27/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
33.3249654,53.3906074,1,2025.MMP2078,Southern Asia,27/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Charbahar district, Esfahan province, Iran",IOM Afghanistan,,4
28.9144913,50.8279019,1,2025.MMP2079,Southern Asia,27/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Bushehr district, Bushehr province, Iran",IOM Afghanistan,,4
39.2916244,44.4646533,1,2025.MMP2080,Southern Asia,27/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Maku district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
30.2839379,57.0833628,1,2025.MMP2081,Southern Asia,27/10/2025,2025,October,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman district, Kerman province, Iran",IOM Afghanistan,,4
35.91679714,-5.37800823,1,2025.MMP1663,Mediterranean,27/11/2025,2025,November,1,0,1,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off the coast of Benzu, Ceuta, Spain","EuropaPress, CeutaTV","https://perma.cc/6S73-6Z3M, https://perma.cc/2P82-AUCX",3
27.2030006,60.6853176,1,2025.MMP2206,Southern Asia,27/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Iranshahr district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.1962543,56.2883647,1,2025.MMP2207,Southern Asia,27/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas district, Hormozgan province, Iran",IOM Afghanistan,,4
9.554867882,-79.25109712,1,2025.MMP1700,Caribbean,27/12/2025,2025,December,1,0,1,,,,Venezuela (Bolivarian Republic of),South America,Drowning,Panama,Darien,"Off the coast of Chocosano, between Palmira and Playa Chiquita, Colon Province, Panama","Destino Panama, Panama America","https://perma.cc/P3UR-28EY, https://perma.cc/KKY6-UZD9",3
44.70089074,16.07374149,1,2025.MMP1716,Europe,27/12/2025,2025,December,1,0,1,,1,,Sierra Leone,Western Africa,Mixed or unknown,Bosnia and Herzegovina,Western Balkans,"At the Temporary Reception Centre Lipa in BihaÄ‡, Bosnia and Herzegovina",IOM Bosnia and Herzegovina,,4
29.5926119,52.5835646,1,2025.MMP2295,Southern Asia,27/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
9.553125111,-79.24973231,1,2025.MMP2303,Central America,27/12/2025,2025,December,1,0,1,,1,,Venezuela (Bolivarian Republic of),South America,Drowning,Panama,,"Off Chocosano, Santa Isabel, Provincia de Colon, Panama","Servicio Nacional Aeronaval de PanamÃ¡, Critica Panama, Destino Panama","https://perma.cc/BEX6-LHWA, https://perma.cc/T2JY-KV94, https://perma.cc/BP9U-ZZBH",5
27.52412408,-99.52551281,1,2025.MMP0044,Central America,28/01/2025,2025,January,1,0,1,,1,,Mexico,Central America,Drowning,Mexico,US-Mexico border crossing,"Rio Bravo close to Claudet,Nuevo Laredo, Tamaulipas,Mexico","El Diario, Cronica Digital MX","https://perma.cc/Y9Q8-B7VN, https://perma.cc/4S4K-DYB9",3
32.81576897,12.74463245,2,2025.MMP0050,Mediterranean,28/01/2025,2025,January,,2,2,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Unspecified location off Marsa Della, Libya",IOM Libya,,5
31.890628,54.5218074,1,2025.MMP0390,Southern Asia,28/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd County district, Yazd province, Iran",IOM Afghanistan,,4
12.94100273,43.40565208,1,2025.MMP1134,Western Asia,28/01/2025,2025,January,1,0,1,,1,,Ethiopia,Eastern Africa,Drowning,Yemen,Eastern Route to/from EHOA,"Unspecified location near the coast of Dhubab, Yemen. Boat departed from Djibouti - EHOA-Yemen crossing",Humanitarian Partners,,3
35.07084032,13.02955244,2,2025.MMP0101,Mediterranean,28/02/2025,2025,February,2,0,2,,,2,Egypt,Northern Africa,Vehicle accident / death linked to hazardous transport,Italy,Central Mediterranean,"43 miles off Lampedusa, Italy","ANSA, IOM Italy",https://perma.cc/5C5S-H4EG,4
27.27770095,62.47412192,2,2025.MMP0108,Southern Asia,28/02/2025,2025,February,2,0,2,,,,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Unknown location on the Saravan highway, Saravan, Sistan and Baluchestan province, Iran","IOM Afghanistan, Hasht-e Subh Daily (8AM. Media), Amu TV, Afghanistan International, ISNA","https://perma.cc/4N92-82AD, https://perma.cc/R5D4-ELWH, https://perma.cc/2FMH-2XE8, https://perma.cc/YC5Y-8BDG",4
28.9385299,57.4627259,1,2025.MMP0511,Southern Asia,28/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Jiroft County district, Kerman province, Iran",IOM Afghanistan,,4
11.15009473,42.71663451,2,2025.MMP0793,Eastern Africa,28/02/2025,2025,February,2,0,2,0,2,0,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Djibouti,Eastern Route to/from EHOA,"Ali Sabieh hospital, Ali Sabieh, Djibouti",IOM Djibouti,,4
35.7218583,51.3346954,1,2025.MMP0586,Southern Asia,28/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0587,Southern Asia,28/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0588,Southern Asia,28/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0589,Southern Asia,28/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0590,Southern Asia,28/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
32.92666058,-112.6765922,1,2025.MMP0666,North America,28/03/2025,2025,March,1,0,1,,1,,Unknown,Latin America / Caribbean (P),Vehicle accident / death linked to hazardous transport,United States of America,US-Mexico border crossing,"Water Channel offramp of Interstate 8(I-8) and Butterfield Road, Gila Bend, Maricopa County, Arizona, United States of America","US Border Patrol, Border Report","https://perma.cc/H6KC-UERW, https://n9.cl/v3m9c",5
50.8851279,-1.396934299,1,2025.MMP0917,Europe,28/04/2025,2025,April,1,0,1,,1,,Egypt,Northern Africa,Drowning,United Kingdom of Great Britain and Northern Ireland,,"In the waters of Empress Dock, Queen Elizabeth 2 Terminal, Southampton, U.K - tried to board a vehicle transporter vessel routed for Canada","BBC, National Post","https://perma.cc/9FER-U59E, https://perma.cc/V4HT-CSVX",3
53.10208391,23.74282746,1,2025.MMP0949,Europe,28/04/2025,2025,April,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Poland,Belarus-EU border,"Remains found in unspecified location in forest near Straszewo, GrÃ³dek, Poland",Wyborcza.pl,https://perma.cc/V2UX-WLQN,1
17.45626882,52.61671669,3,2025.MMP1109,Western Asia,28/04/2025,2025,April,1,2,3,,3,,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Yemen,,"Shahin, Al-Mahrah Governorate, Yemen, near the border with Oman",Humanitarian Partners,,3
35.7218583,51.3346954,1,2025.MMP1258,Southern Asia,28/04/2025,2025,April,1,0,1,0,1,1,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1259,Southern Asia,28/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP1260,Southern Asia,28/04/2025,2025,April,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP1261,Southern Asia,28/04/2025,2025,April,1,0,1,0,1,1,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP1262,Southern Asia,28/04/2025,2025,April,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
27.63724206,-17.9789897,7,2025.MMP0615,Northern Africa,28/05/2025,2025,May,7,0,7,4,,3,Unknown,Western Africa (P),Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"At the port of La Restinga, El Hierro, Canary Islands, Spain - departure from Guinea on 18 May","112 Canarias, Salvamento Maritimo, The Guardian","https://perma.cc/L4YF-H8G7, https://perma.cc/6QE2-5XK3, https://perma.cc/G7DW-LXEY",5
27.63724206,-17.9789897,1,2025.MMP0615,Northern Africa,28/05/2025,2025,May,1,0,1,,,1,Unknown,Western Africa (P),Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"At the hospital in El Hierro, Canary Islands, Spain - departure from Guinea on 18 May",CIPIMD and Helena Maleno via Nuovi Desaparecidos,https://perma.cc/2D5W-Y748,4
39.56601971,2.296620171,1,2025.MMP0731,Mediterranean,28/05/2025,2025,May,1,0,1,,,,Unknown,Unknown,Mixed or unknown,Spain,Western Mediterranean,"Remains found at unspecified location near the island of Dragonera, Spain","Cope, Ultimo Hora","https://perma.cc/4S68-Q6AJ, https://perma.cc/CT9C-9Y55",3
